book_id,title,price,rating,availability,url,page_metadata,ingestion_time
532,"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",25.06,2,1,http://books.toscrape.com/catalogue/love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-parents-expectations_532/index.html,24,2026-04-09 15:39:27
531,Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,12.55,3,1,http://books.toscrape.com/catalogue/living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want_531/index.html,24,2026-04-09 15:39:27
530,Les Fleurs du Mal,29.04,5,1,http://books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html,24,2026-04-09 15:39:27
529,Left Behind (Left Behind #1),40.72,2,1,http://books.toscrape.com/catalogue/left-behind-left-behind-1_529/index.html,24,2026-04-09 15:39:27
528,Kill 'Em and Leave: Searching for James Brown and the American Soul,45.05,5,1,http://books.toscrape.com/catalogue/kill-em-and-leave-searching-for-james-brown-and-the-american-soul_528/index.html,24,2026-04-09 15:39:27
527,Kierkegaard: A Christian Missionary to Christians,47.13,1,1,http://books.toscrape.com/catalogue/kierkegaard-a-christian-missionary-to-christians_527/index.html,24,2026-04-09 15:39:27
526,John Vassos: Industrial Design for Modern Life,20.22,4,1,http://books.toscrape.com/catalogue/john-vassos-industrial-design-for-modern-life_526/index.html,24,2026-04-09 15:39:27
525,I'll Give You the Sun,56.48,1,1,http://books.toscrape.com/catalogue/ill-give-you-the-sun_525/index.html,24,2026-04-09 15:39:27
524,I Will Find You,44.21,1,1,http://books.toscrape.com/catalogue/i-will-find-you_524/index.html,24,2026-04-09 15:39:27
523,Hystopia: A Novel,21.96,4,1,http://books.toscrape.com/catalogue/hystopia-a-novel_523/index.html,24,2026-04-09 15:39:27
522,Howl and Other Poems,40.45,2,1,http://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html,24,2026-04-09 15:39:27
521,History of Beauty,10.29,4,1,http://books.toscrape.com/catalogue/history-of-beauty_521/index.html,24,2026-04-09 15:39:27
520,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,52.86,2,1,http://books.toscrape.com/catalogue/heaven-is-for-real-a-little-boys-astounding-story-of-his-trip-to-heaven-and-back_520/index.html,25,2026-04-09 15:39:27
519,Future Shock (Future Shock #1),55.65,5,1,http://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html,25,2026-04-09 15:39:27
518,Ender's Game (The Ender Quintet #1),43.64,1,1,http://books.toscrape.com/catalogue/enders-game-the-ender-quintet-1_518/index.html,25,2026-04-09 15:39:27
517,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,28.41,1,1,http://books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html,25,2026-04-09 15:39:27
516,Death by Leisure: A Cautionary Tale,37.51,4,1,http://books.toscrape.com/catalogue/death-by-leisure-a-cautionary-tale_516/index.html,25,2026-04-09 15:39:27
515,Brilliant Beacons: A History of the American Lighthouse,11.45,3,1,http://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html,25,2026-04-09 15:39:27
514,Brazen: The Courage to Find the You That's Been Hiding,19.22,2,1,http://books.toscrape.com/catalogue/brazen-the-courage-to-find-the-you-thats-been-hiding_514/index.html,25,2026-04-09 15:39:27
513,Between the World and Me,56.91,4,1,http://books.toscrape.com/catalogue/between-the-world-and-me_513/index.html,25,2026-04-09 15:39:27
512,Being Mortal: Medicine and What Matters in the End,55.06,4,1,http://books.toscrape.com/catalogue/being-mortal-medicine-and-what-matters-in-the-end_512/index.html,25,2026-04-09 15:39:27
511,"A Murder Over a Girl: Justice, Gender, Junior High",13.2,3,1,http://books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html,25,2026-04-09 15:39:27
510,32 Yolks,53.63,2,1,http://books.toscrape.com/catalogue/32-yolks_510/index.html,25,2026-04-09 15:39:27
509,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",44.48,5,1,http://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html,25,2026-04-09 15:39:27
508,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,12.08,3,1,http://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html,25,2026-04-09 15:39:27
507,Wildlife of New York: A Five-Borough Coloring Book,22.14,2,1,http://books.toscrape.com/catalogue/wildlife-of-new-york-a-five-borough-coloring-book_507/index.html,25,2026-04-09 15:39:27
506,What Happened on Beale Street (Secrets of the South Mysteries #2),25.37,5,1,http://books.toscrape.com/catalogue/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html,25,2026-04-09 15:39:27
505,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,46.33,2,1,http://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html,25,2026-04-09 15:39:27
504,Under the Tuscan Sun,37.33,3,1,http://books.toscrape.com/catalogue/under-the-tuscan-sun_504/index.html,25,2026-04-09 15:39:27
503,Toddlers Are A**holes: It's Not Your Fault,25.55,1,1,http://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html,25,2026-04-09 15:39:27
502,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,34.72,1,1,http://books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html,25,2026-04-09 15:39:27
501,The Whale,35.96,4,1,http://books.toscrape.com/catalogue/the-whale_501/index.html,25,2026-04-09 15:39:27
500,The Story of Art,41.14,4,1,http://books.toscrape.com/catalogue/the-story-of-art_500/index.html,26,2026-04-09 15:39:27
499,The Origin of Species,10.01,4,1,http://books.toscrape.com/catalogue/the-origin-of-species_499/index.html,26,2026-04-09 15:39:27
498,The Great Gatsby,36.05,4,1,http://books.toscrape.com/catalogue/the-great-gatsby_498/index.html,26,2026-04-09 15:39:27
497,The Good Girl,49.03,3,1,http://books.toscrape.com/catalogue/the-good-girl_497/index.html,26,2026-04-09 15:39:27
496,The Glass Castle,16.24,1,1,http://books.toscrape.com/catalogue/the-glass-castle_496/index.html,26,2026-04-09 15:39:27
495,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,39.55,1,1,http://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html,26,2026-04-09 15:39:27
494,The Drowning Girls,35.67,3,1,http://books.toscrape.com/catalogue/the-drowning-girls_494/index.html,26,2026-04-09 15:39:27
493,The Constant Princess (The Tudor Court #1),16.62,3,1,http://books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html,26,2026-04-09 15:39:27
492,The Bourne Identity (Jason Bourne #1),42.78,4,1,http://books.toscrape.com/catalogue/the-bourne-identity-jason-bourne-1_492/index.html,26,2026-04-09 15:39:27
491,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),52.3,5,1,http://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html,26,2026-04-09 15:39:27
490,The Art Book,32.34,2,1,http://books.toscrape.com/catalogue/the-art-book_490/index.html,26,2026-04-09 15:39:27
489,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,33.17,4,1,http://books.toscrape.com/catalogue/the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489/index.html,26,2026-04-09 15:39:27
488,Team of Rivals: The Political Genius of Abraham Lincoln,20.12,5,1,http://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html,26,2026-04-09 15:39:27
487,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,20.9,2,1,http://books.toscrape.com/catalogue/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html,26,2026-04-09 15:39:27
486,"Sit, Stay, Love",20.9,3,1,http://books.toscrape.com/catalogue/sit-stay-love_486/index.html,26,2026-04-09 15:39:27
485,Sister Dear,40.2,4,1,http://books.toscrape.com/catalogue/sister-dear_485/index.html,26,2026-04-09 15:39:27
484,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",52.87,3,1,http://books.toscrape.com/catalogue/shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html,26,2026-04-09 15:39:27
483,"Rich Dad, Poor Dad",51.74,1,1,http://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html,26,2026-04-09 15:39:27
482,Raymie Nightingale,34.41,2,1,http://books.toscrape.com/catalogue/raymie-nightingale_482/index.html,26,2026-04-09 15:39:27
481,Playing from the Heart,32.38,1,1,http://books.toscrape.com/catalogue/playing-from-the-heart_481/index.html,26,2026-04-09 15:39:27
480,Nightstruck: A Novel,50.35,4,1,http://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html,27,2026-04-09 15:39:27
479,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",11.38,5,1,http://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html,27,2026-04-09 15:39:27
478,Meternity,43.58,3,1,http://books.toscrape.com/catalogue/meternity_478/index.html,27,2026-04-09 15:39:27
477,Memoirs of a Geisha,49.67,3,1,http://books.toscrape.com/catalogue/memoirs-of-a-geisha_477/index.html,27,2026-04-09 15:39:27
476,Like Never Before (Walker Family #2),28.77,2,1,http://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html,27,2026-04-09 15:39:27
475,Life of Pi,13.22,4,1,http://books.toscrape.com/catalogue/life-of-pi_475/index.html,27,2026-04-09 15:39:27
474,Leave This Song Behind: Teen Poetry at Its Best,51.17,5,1,http://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html,27,2026-04-09 15:39:27
473,King's Folly (The Kinsman Chronicles #1),39.61,5,1,http://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html,27,2026-04-09 15:39:27
472,John Adams,57.43,4,1,http://books.toscrape.com/catalogue/john-adams_472/index.html,27,2026-04-09 15:39:27
471,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),46.01,4,1,http://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html,27,2026-04-09 15:39:27
470,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,28.25,2,1,http://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html,27,2026-04-09 15:39:27
469,Good in Bed (Cannie Shapiro #1),37.05,5,1,http://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html,27,2026-04-09 15:39:27
468,"Fruits Basket, Vol. 7 (Fruits Basket #7)",19.57,1,1,http://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html,27,2026-04-09 15:39:27
467,For the Love: Fighting for Grace in a World of Impossible Standards,45.13,3,1,http://books.toscrape.com/catalogue/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html,27,2026-04-09 15:39:27
466,Finding God in the Ruins: How God Redeems Pain,46.64,2,1,http://books.toscrape.com/catalogue/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html,27,2026-04-09 15:39:27
465,Every Heart a Doorway (Every Heart A Doorway #1),12.16,5,1,http://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html,27,2026-04-09 15:39:27
464,Delivering the Truth (Quaker Midwife Mystery #1),20.89,4,1,http://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html,27,2026-04-09 15:39:27
463,Counted With the Stars (Out from Egypt #1),17.97,5,1,http://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html,27,2026-04-09 15:39:27
462,"Chronicles, Vol. 1",52.6,2,1,http://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html,27,2026-04-09 15:39:27
461,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,25.77,1,1,http://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html,27,2026-04-09 15:39:27
460,Benjamin Franklin: An American Life,48.19,3,1,http://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html,28,2026-04-09 15:39:27
459,"At The Existentialist Caf̩: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",29.93,5,1,http://books.toscrape.com/catalogue/at-the-existentialist-cafe-freedom-being-and-apricot-cocktails-with-jean-paul-sartre-simone-de-beauvoir-albert-camus-martin-heidegger-edmund-husserl-karl-jaspers-maurice-merleau-ponty-and-others_459/index.html,28,2026-04-09 15:39:27
458,A Summer In Europe,44.34,2,1,http://books.toscrape.com/catalogue/a-summer-in-europe_458/index.html,28,2026-04-09 15:39:27
457,A Short History of Nearly Everything,52.4,5,1,http://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html,28,2026-04-09 15:39:27
456,A Gathering of Shadows (Shades of Magic #2),44.81,4,1,http://books.toscrape.com/catalogue/a-gathering-of-shadows-shades-of-magic-2_456/index.html,28,2026-04-09 15:39:27
455,The Sound Of Love,57.84,5,1,http://books.toscrape.com/catalogue/the-sound-of-love_455/index.html,28,2026-04-09 15:39:27
454,The Rise and Fall of the Third Reich: A History of Nazi Germany,39.67,2,1,http://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html,28,2026-04-09 15:39:27
453,The Perks of Being a Wallflower,55.02,3,1,http://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html,28,2026-04-09 15:39:27
452,The Mysterious Affair at Styles (Hercule Poirot #1),24.8,4,1,http://books.toscrape.com/catalogue/the-mysterious-affair-at-styles-hercule-poirot-1_452/index.html,28,2026-04-09 15:39:27
451,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,59.45,4,1,http://books.toscrape.com/catalogue/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html,28,2026-04-09 15:39:27
450,The Makings of a Fatherless Child,31.58,2,1,http://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html,28,2026-04-09 15:39:27
449,The Joy of Cooking,43.27,4,1,http://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html,28,2026-04-09 15:39:27
448,The Invention of Wings,37.34,1,1,http://books.toscrape.com/catalogue/the-invention-of-wings_448/index.html,28,2026-04-09 15:39:27
447,The Hobbit (Middle-Earth Universe),17.8,5,1,http://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/index.html,28,2026-04-09 15:39:27
446,The Great Railway Bazaar,30.54,1,1,http://books.toscrape.com/catalogue/the-great-railway-bazaar_446/index.html,28,2026-04-09 15:39:27
445,The Golden Compass (His Dark Materials #1),18.77,1,1,http://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html,28,2026-04-09 15:39:27
444,The God Delusion,46.85,3,1,http://books.toscrape.com/catalogue/the-god-delusion_444/index.html,28,2026-04-09 15:39:27
443,The Girl You Left Behind (The Girl You Left Behind #1),15.79,1,1,http://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html,28,2026-04-09 15:39:27
442,The Fellowship of the Ring (The Lord of the Rings #1),10.27,2,1,http://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html,28,2026-04-09 15:39:27
441,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),15.42,5,1,http://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html,28,2026-04-09 15:39:27
440,The Barefoot Contessa Cookbook,59.92,5,1,http://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html,29,2026-04-09 15:39:27
439,Tell the Wolves I'm Home,50.96,2,1,http://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,29,2026-04-09 15:39:27
438,Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,30.6,3,1,http://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html,29,2026-04-09 15:39:27
437,Pride and Prejudice,19.27,4,1,http://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html,29,2026-04-09 15:39:27
436,Musicophilia: Tales of Music and the Brain,46.58,1,1,http://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html,29,2026-04-09 15:39:27
435,Mere Christianity,48.51,3,1,http://books.toscrape.com/catalogue/mere-christianity_435/index.html,29,2026-04-09 15:39:27
434,Me Before You (Me Before You #1),19.02,1,1,http://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html,29,2026-04-09 15:39:27
433,In the Woods (Dublin Murder Squad #1),38.38,2,1,http://books.toscrape.com/catalogue/in-the-woods-dublin-murder-squad-1_433/index.html,29,2026-04-09 15:39:27
432,In Cold Blood,49.98,4,1,http://books.toscrape.com/catalogue/in-cold-blood_432/index.html,29,2026-04-09 15:39:27
431,How to Stop Worrying and Start Living,46.49,5,1,http://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html,29,2026-04-09 15:39:27
430,Give It Back,18.32,2,1,http://books.toscrape.com/catalogue/give-it-back_430/index.html,29,2026-04-09 15:39:27
429,"Girl, Interrupted",42.14,3,1,http://books.toscrape.com/catalogue/girl-interrupted_429/index.html,29,2026-04-09 15:39:27
428,Fun Home: A Family Tragicomic,56.59,4,1,http://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html,29,2026-04-09 15:39:27
427,"Fruits Basket, Vol. 6 (Fruits Basket #6)",20.96,4,1,http://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html,29,2026-04-09 15:39:27
426,Deception Point,40.32,4,1,http://books.toscrape.com/catalogue/deception-point_426/index.html,29,2026-04-09 15:39:27
425,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",36.39,3,1,http://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html,29,2026-04-09 15:39:27
424,Catherine the Great: Portrait of a Woman,58.55,4,1,http://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,29,2026-04-09 15:39:27
423,Better Homes and Gardens New Cook Book,39.61,3,1,http://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html,29,2026-04-09 15:39:27
422,An Unquiet Mind: A Memoir of Moods and Madness,21.3,3,1,http://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,29,2026-04-09 15:39:27
421,A Year in Provence (Provence #1),56.88,4,1,http://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html,29,2026-04-09 15:39:27
960,Slow States of Collapse: Poems,57.31,3,1,http://books.toscrape.com/catalogue/slow-states-of-collapse-poems_960/index.html,3,2026-04-09 15:39:27
959,Reasons to Stay Alive,26.41,2,1,http://books.toscrape.com/catalogue/reasons-to-stay-alive_959/index.html,3,2026-04-09 15:39:27
958,Private Paris (Private #10),47.61,5,1,http://books.toscrape.com/catalogue/private-paris-private-10_958/index.html,3,2026-04-09 15:39:27
957,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,23.11,5,1,http://books.toscrape.com/catalogue/higherselfie-wake-up-your-life-free-your-soul-find-your-tribe_957/index.html,3,2026-04-09 15:39:27
956,Without Borders (Wanderlove #1),45.07,2,1,http://books.toscrape.com/catalogue/without-borders-wanderlove-1_956/index.html,3,2026-04-09 15:39:27
955,When We Collided,31.77,1,1,http://books.toscrape.com/catalogue/when-we-collided_955/index.html,3,2026-04-09 15:39:27
954,"We Love You, Charlie Freeman",50.27,5,1,http://books.toscrape.com/catalogue/we-love-you-charlie-freeman_954/index.html,3,2026-04-09 15:39:27
953,Untitled Collection: Sabbath Poems 2014,14.27,4,1,http://books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html,3,2026-04-09 15:39:27
952,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",44.18,4,1,http://books.toscrape.com/catalogue/unseen-city-the-majesty-of-pigeons-the-discreet-charm-of-snails-other-wonders-of-the-urban-wilderness_952/index.html,3,2026-04-09 15:39:27
951,Unicorn Tracks,18.78,3,1,http://books.toscrape.com/catalogue/unicorn-tracks_951/index.html,3,2026-04-09 15:39:27
950,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",25.52,1,1,http://books.toscrape.com/catalogue/unbound-how-eight-technologies-made-us-human-transformed-society-and-brought-our-world-to-the-brink_950/index.html,3,2026-04-09 15:39:27
949,Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),16.28,1,1,http://books.toscrape.com/catalogue/tsubasa-world-chronicle-2-tsubasa-world-chronicle-2_949/index.html,3,2026-04-09 15:39:27
948,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,31.12,3,1,http://books.toscrape.com/catalogue/throwing-rocks-at-the-google-bus-how-growth-became-the-enemy-of-prosperity_948/index.html,3,2026-04-09 15:39:27
947,This One Summer,19.49,4,1,http://books.toscrape.com/catalogue/this-one-summer_947/index.html,3,2026-04-09 15:39:27
946,Thirst,17.27,5,1,http://books.toscrape.com/catalogue/thirst_946/index.html,3,2026-04-09 15:39:27
945,The Torch Is Passed: A Harding Family Story,19.09,1,1,http://books.toscrape.com/catalogue/the-torch-is-passed-a-harding-family-story_945/index.html,3,2026-04-09 15:39:27
944,The Secret of Dreadwillow Carse,56.13,1,1,http://books.toscrape.com/catalogue/the-secret-of-dreadwillow-carse_944/index.html,3,2026-04-09 15:39:27
943,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",56.41,1,1,http://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html,3,2026-04-09 15:39:27
942,The Past Never Ends,56.5,4,1,http://books.toscrape.com/catalogue/the-past-never-ends_942/index.html,3,2026-04-09 15:39:27
941,The Natural History of Us (The Fine Art of Pretending #2),45.22,3,1,http://books.toscrape.com/catalogue/the-natural-history-of-us-the-fine-art-of-pretending-2_941/index.html,3,2026-04-09 15:39:27
420,World Without End (The Pillars of the Earth #2),32.97,4,1,http://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html,30,2026-04-09 15:39:27
419,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",47.31,4,1,http://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html,30,2026-04-09 15:39:27
418,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,48.67,2,1,http://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html,30,2026-04-09 15:39:27
417,Where She Went (If I Stay #2),41.73,4,1,http://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html,30,2026-04-09 15:39:27
416,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,53.68,4,1,http://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html,30,2026-04-09 15:39:27
415,Two Summers,14.64,1,1,http://books.toscrape.com/catalogue/two-summers_415/index.html,30,2026-04-09 15:39:27
414,This Is Your Brain on Music: The Science of a Human Obsession,38.4,1,1,http://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html,30,2026-04-09 15:39:27
413,The Secret Garden,15.08,4,1,http://books.toscrape.com/catalogue/the-secret-garden_413/index.html,30,2026-04-09 15:39:27
412,The Raven King (The Raven Cycle #4),30.57,2,1,http://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html,30,2026-04-09 15:39:27
411,The Raven Boys (The Raven Cycle #1),57.74,4,1,http://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html,30,2026-04-09 15:39:27
410,The Power Greens Cookbook: 140 Delicious Superfood Recipes,11.05,5,1,http://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,30,2026-04-09 15:39:27
409,The Metamorphosis,28.58,1,1,http://books.toscrape.com/catalogue/the-metamorphosis_409/index.html,30,2026-04-09 15:39:27
408,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,42.91,5,1,http://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,30,2026-04-09 15:39:27
407,The Little Paris Bookshop,24.73,3,1,http://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html,30,2026-04-09 15:39:27
406,The Hiding Place,55.91,4,1,http://books.toscrape.com/catalogue/the-hiding-place_406/index.html,30,2026-04-09 15:39:27
405,The Grand Design,13.76,3,1,http://books.toscrape.com/catalogue/the-grand-design_405/index.html,30,2026-04-09 15:39:27
404,The Firm,45.56,3,1,http://books.toscrape.com/catalogue/the-firm_404/index.html,30,2026-04-09 15:39:27
403,The Fault in Our Stars,47.22,1,1,http://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html,30,2026-04-09 15:39:27
402,The False Prince (The Ascendance Trilogy #1),56.0,5,1,http://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html,30,2026-04-09 15:39:27
401,The Expatriates,44.58,2,1,http://books.toscrape.com/catalogue/the-expatriates_401/index.html,30,2026-04-09 15:39:27
400,The Dream Thieves (The Raven Cycle #2),34.5,1,1,http://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html,31,2026-04-09 15:39:27
399,The Darkest Corners,11.33,5,1,http://books.toscrape.com/catalogue/the-darkest-corners_399/index.html,31,2026-04-09 15:39:27
398,The Crossover,38.77,4,1,http://books.toscrape.com/catalogue/the-crossover_398/index.html,31,2026-04-09 15:39:27
397,The 5th Wave (The 5th Wave #1),11.83,2,1,http://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html,31,2026-04-09 15:39:27
396,Tell the Wind and Fire,45.51,3,1,http://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html,31,2026-04-09 15:39:27
395,Tell Me Three Things,41.81,1,1,http://books.toscrape.com/catalogue/tell-me-three-things_395/index.html,31,2026-04-09 15:39:27
394,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,25.15,4,1,http://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html,31,2026-04-09 15:39:27
393,Siddhartha,34.22,5,1,http://books.toscrape.com/catalogue/siddhartha_393/index.html,31,2026-04-09 15:39:27
392,Shiver (The Wolves of Mercy Falls #1),16.23,5,1,http://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html,31,2026-04-09 15:39:27
391,Remember Me?,11.48,3,1,http://books.toscrape.com/catalogue/remember-me_391/index.html,31,2026-04-09 15:39:27
390,Red Dragon (Hannibal Lecter #1),23.37,3,1,http://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html,31,2026-04-09 15:39:27
